macaw,4.285714285714286
dopey,4.615384615384615
goofy,3.3846153846153846
sooty,5.111111111111111
lowly,5.107142857142857
abyss,3.8
vying,4.782608695652174
hyper,3.3333333333333335
myrrh,4.444444444444445
agony,5.166666666666667
slain,5.607142857142857
snare,5.533333333333333
cinch,4.366666666666666
lurid,4.642857142857143
spilt,5.230769230769231
blimp,5.04
unlit,5.095238095238095
fudge,5.242424242424242
mummy,4.405405405405405
pushy,3.9565217391304346
hussy,4.909090909090909
haunt,5.035714285714286
unify,4.3478260869565215
queen,5.277777777777778
venue,4.321428571428571
awash,3.5833333333333335
leapt,5.2272727272727275
rabid,5.695652173913044
gonad,4.391304347826087
nomad,4.173913043478261
belle,4.814814814814815
truss,4.869565217391305
guppy,4.291666666666667
pudgy,4.24
blank,4.2631578947368425
nobly,4.648648648648648
sling,4.935483870967742
pitch,5.375
tepid,5.666666666666667
tapir,5.380952380952381
fetid,4.612903225806452
realm,5.297297297297297
peace,5.642857142857143
brass,4.363636363636363
grind,5.3428571428571425
price,5.0
prior,5.076923076923077
privy,3.857142857142857
aroma,4.433333333333334
bowel,5.529411764705882
bison,4.666666666666667
bigot,4.5675675675675675
tempo,3.3
grimy,5.583333333333333
climb,4.68
flirt,4.5
grill,5.195652173913044
krill,5.323529411764706
clasp,5.3
olive,5.0
fleet,5.068965517241379
ascot,4.407407407407407
chide,5.535714285714286
dunce,5.918918918918919
deuce,3.9565217391304346
virus,4.35
totem,4.090909090909091
tally,5.516129032258065
tangy,5.538461538461538
tacky,5.176470588235294
stoic,5.275862068965517
sheer,6.108108108108108
sauna,5.78125
skulk,4.65
skull,4.76
beast,5.645161290322581
laden,4.36
payer,5.961538461538462
paper,5.5
arena,4.4
sound,5.161290322580645
flint,4.277777777777778
glint,4.875
women,5.318181818181818
rumba,4.294117647058823
sumac,4.523809523809524
bravo,4.809523809523809
smell,5.372093023255814
fugue,4.909090909090909
hefty,5.566666666666666
thief,5.578947368421052
video,5.548387096774194
circa,3.1904761904761907
risky,4.481481481481482
right,5.425
mushy,5.783783783783784
shame,5.85
steer,5.2926829268292686
clamp,5.4
llama,3.9166666666666665
haste,5.419354838709677
horny,5.32
small,4.833333333333333
horde,5.481481481481482
deity,4.05
fiend,5.107142857142857
index,4.291666666666667
mania,5.7407407407407405
fatty,4.871794871794871
rally,3.761904761904762
sassy,4.739130434782608
savoy,4.222222222222222
savvy,3.96
icily,5.2727272727272725
churn,5.2727272727272725
farce,5.695652173913044
recap,5.37037037037037
jazzy,3.4516129032258065
shade,5.447368421052632
alone,4.275862068965517
awoke,4.863636363636363
bobby,4.129032258064516
shush,4.761904761904762
surge,4.782608695652174
often,4.5
quick,3.8214285714285716
slick,5.2592592592592595
click,5.117647058823529
cloak,5.185185185185185
ninny,4.176470588235294
dryer,5.233333333333333
buyer,4.6923076923076925
vixen,4.68
parry,5.2407407407407405
clash,4.476190476190476
scuba,4.866666666666666
blind,5.419354838709677
elfin,3.466666666666667
plain,5.594594594594595
plump,4.260869565217392
focal,5.28
labor,5.346153846153846
salvo,5.233333333333333
afoot,4.724137931034483
scale,5.321428571428571
chafe,5.40625
truth,3.72
straw,5.0
store,5.615384615384615
diary,3.8666666666666667
plant,4.714285714285714
chasm,5.130434782608695
trial,5.375
booze,3.6296296296296298
pence,5.735849056603773
drink,5.0
quasi,3.8260869565217392
avail,4.413793103448276
plait,4.928571428571429
claim,4.954545454545454
cycle,4.933333333333334
later,5.214285714285714
bleat,5.689655172413793
delta,5.363636363636363
freak,5.0285714285714285
leery,4.875
overt,3.3333333333333335
stern,4.5
forte,5.333333333333333
dummy,4.230769230769231
basic,5.041666666666667
limit,4.208333333333333
musky,5.428571428571429
amend,4.966666666666667
emcee,4.2592592592592595
ember,4.757575757575758
clove,5.354838709677419
quest,4.76
usher,3.7777777777777777
serum,4.84
rebus,4.476190476190476
rower,5.742857142857143
quake,3.739130434782609
these,4.75
siege,5.411764705882353
scene,4.9393939393939394
lumpy,4.88
stray,3.090909090909091
shady,5.897435897435898
snaky,5.055555555555555
upset,4.769230769230769
whine,4.619047619047619
leafy,5.714285714285714
leggy,3.888888888888889
fruit,3.9
candy,4.966666666666667
among,4.2105263157894735
enema,4.8076923076923075
maize,4.56
denim,5.428571428571429
stool,5.434782608695652
donor,4.769230769230769
hound,5.2
wound,5.642857142857143
icing,4.62962962962963
ester,4.730769230769231
wryly,4.818181818181818
arrow,5.217391304347826
delve,4.521739130434782
burly,5.518518518518518
imply,4.521739130434782
slimy,4.428571428571429
egret,5.594594594594595
woken,4.8
relay,4.473684210526316
staid,4.9411764705882355
scamp,5.041666666666667
smack,5.37037037037037
usage,4.967741935483871
bushy,4.533333333333333
snuck,5.590909090909091
stunk,4.96969696969697
frisk,4.909090909090909
borne,4.230769230769231
gorge,5.290322580645161
harsh,4.517241379310345
oddly,4.636363636363637
weedy,4.64
wrong,5.032258064516129
knife,4.6
undid,5.676470588235294
snail,5.115384615384615
anvil,5.2
forth,5.4
swift,4.176470588235294
unfit,5.6
befit,5.153846153846154
spice,5.1875
clone,5.0
cache,3.8636363636363638
creme,4.909090909090909
thong,5.037037037037037
sandy,5.076923076923077
pansy,5.433333333333334
rover,5.21875
asset,5.5
tweed,4.380952380952381
canny,5.368421052631579
mince,5.0
munch,4.037037037037037
crane,4.911764705882353
evoke,4.5
house,5.217391304347826
posse,5.771428571428571
manic,4.333333333333333
guile,5.714285714285714
issue,4.416666666666667
stole,5.625
share,5.326086956521739
lunch,5.666666666666667
crepe,5.571428571428571
carat,4.916666666666667
cargo,4.9375
relax,5.666666666666667
fluke,3.9130434782608696
loose,5.8125
rider,5.357142857142857
lorry,4.931034482758621
actor,4.72
organ,4.833333333333333
groan,4.913043478260869
folio,4.409090909090909
dried,5.484848484848484
daisy,4.848484848484849
waver,4.9655172413793105
goner,4.78125
piper,5.608695652173913
filer,4.866666666666666
fixer,4.695652173913044
fiber,5.888888888888889
merge,4.769230769230769
under,5.829268292682927
riser,6.105263157894737
wiser,5.666666666666667
inter,5.291666666666667
latch,5.3076923076923075
hutch,5.048780487804878
vague,4.708333333333333
livid,4.757575757575758
ivory,4.964285714285714
ranch,5.2105263157894735
natal,4.0
paint,5.153846153846154
white,4.866666666666666
tripe,4.925925925925926
trice,5.344827586206897
dimly,4.137931034482759
weird,5.75
slide,5.6
plier,4.735294117647059
flier,4.666666666666667
mucky,4.6923076923076925
watch,4.8076923076923075
cling,4.0
cello,4.386363636363637
color,5.305555555555555
taper,5.612903225806452
golly,4.764705882352941
hilly,4.827586206896552
joker,4.5
doubt,4.1875
tough,4.724137931034483
mouth,5.892857142857143
crook,5.111111111111111
stout,4.44
quote,5.696969696969697
quoth,5.472222222222222
quota,5.185185185185185
shown,4.814814814814815
trunk,3.9655172413793105
fling,4.973684210526316
penne,4.333333333333333
edify,5.0
tawny,4.466666666666667
tilde,5.571428571428571
apple,4.071428571428571
angle,5.916666666666667
ankle,4.3478260869565215
spout,4.794117647058823
lover,5.0
ombre,5.5625
fritz,3.8095238095238093
remit,5.916666666666667
tiara,4.828571428571428
udder,4.964285714285714
boozy,4.6875
knoll,4.472222222222222
gloom,4.235294117647059
sloop,5.8
aloof,4.304347826086956
lunge,4.294117647058823
macho,4.7
swoop,5.59375
sorry,5.513513513513513
salon,4.777777777777778
quilt,4.972972972972973
lucid,4.575757575757576
phony,4.333333333333333
biome,4.576923076923077
flout,5.074074074074074
dross,4.6
sword,5.375
stand,2.65
sonde,3.0
snide,4.958333333333333
ingot,4.125
gummy,4.615384615384615
budge,5.485714285714286
bulge,5.5
paddy,4.15625
began,5.32
viral,6.0625
adage,4.0
curvy,4.821428571428571
minus,5.0
skunk,5.529411764705882
shunt,5.3
aside,5.230769230769231
borax,5.56
canon,4.565217391304348
craze,5.972222222222222
begat,4.310344827586207
delay,5.75
furry,5.102564102564102
dusty,5.878048780487805
buddy,5.038461538461538
muddy,4.5625
curly,4.476190476190476
thump,5.357142857142857
daunt,4.653846153846154
suave,5.774193548387097
heave,4.7727272727272725
weave,5.461538461538462
enjoy,4.5675675675675675
epoch,4.578947368421052
scour,5.838709677419355
lithe,5.344827586206897
vigil,4.392857142857143
final,5.090909090909091
scrap,5.944444444444445
demur,3.8
gruff,4.708333333333333
quart,5.5
prawn,5.45
drake,5.24
grave,5.907407407407407
guise,5.5
grief,4.037037037037037
shalt,5.48
dodge,4.636363636363637
cried,5.743589743589744
fried,5.484848484848484
pried,5.129032258064516
igloo,3.8125
pound,6.133333333333334
ovary,5.129032258064516
cameo,5.0
dowry,5.25
youth,5.5
loyal,4.8
polyp,4.285714285714286
stick,4.678571428571429
briny,4.791666666666667
being,4.961538461538462
golem,5.37037037037037
trick,4.424242424242424
print,5.260869565217392
dream,5.5
raven,5.433333333333334
aware,5.428571428571429
glare,5.4375
flare,5.193548387096774
blare,5.4375
stilt,5.8108108108108105
shone,5.130434782608695
spare,5.757575757575758
scare,4.78125
third,5.379310344827586
sharp,5.566666666666666
clear,4.791666666666667
grown,4.620689655172414
groin,4.7727272727272725
breed,5.133333333333334
flask,5.15
topaz,4.9
ninja,4.84
creek,5.833333333333333
elide,5.36
three,4.791666666666667
baste,5.32
stove,4.444444444444445
stone,6.1875
stoke,5.368421052631579
grant,5.951219512195122
brace,5.0
brawl,5.315789473684211
fleck,4.2105263157894735
foggy,4.285714285714286
first,4.636363636363637
faint,6.032258064516129
rogue,4.0588235294117645
sinew,5.16
adept,4.806451612903226
elect,5.769230769230769
eject,3.740740740740741
booby,4.0625
pouch,3.7142857142857144
toast,4.090909090909091
koala,4.809523809523809
bicep,4.809523809523809
glory,4.85
guava,4.314285714285714
molar,4.7
steal,4.769230769230769
banal,5.382352941176471
naval,5.222222222222222
crony,5.166666666666667
conic,5.833333333333333
handy,5.052631578947368
manly,5.076923076923077
fanny,5.03125
datum,4.380952380952381
hoist,4.583333333333333
threw,5.708333333333333
berth,4.958333333333333
jumpy,4.0
newer,4.818181818181818
dingo,4.285714285714286
shank,5.303030303030303
thank,4.666666666666667
leach,5.2727272727272725
scaly,5.0476190476190474
clang,4.615384615384615
crawl,5.615384615384615
limbo,4.28
harry,5.066666666666666
carry,5.333333333333333
tardy,5.3
warty,4.655172413793103
depot,4.785714285714286
cough,5.461538461538462
comfy,5.866666666666666
comic,3.696969696969697
comma,4.769230769230769
bluer,5.5
cream,4.611111111111111
onion,3.761904761904762
billy,5.7105263157894735
sixty,5.379310344827586
dizzy,4.517241379310345
giddy,4.2368421052631575
write,3.8823529411764706
where,4.88
lyric,5.413793103448276
hurry,4.631578947368421
whirl,5.366666666666666
wordy,5.564102564102564
apply,4.045454545454546
adore,5.28
avert,4.884615384615385
legal,5.125
frail,5.973684210526316
basil,4.6
touch,5.3
grape,6.0
graze,5.88
rinse,5.766666666666667
welch,4.8
beady,5.2
beefy,3.702127659574468
lanky,5.704545454545454
spelt,5.285714285714286
rebel,5.3478260869565215
unite,5.384615384615385
pique,3.2857142857142856
imbue,3.8333333333333335
nasal,5.08
quill,4.407407407407407
chill,5.857142857142857
drill,5.6923076923076925
roast,5.0625
spade,5.586206896551724
shack,4.758620689655173
snack,6.090909090909091
slack,4.666666666666667
debut,5.3
proud,5.666666666666667
enter,5.111111111111111
tarot,3.95
humid,5.076923076923077
spiny,5.95
linen,5.0
shook,5.909090909090909
broad,5.2631578947368425
abbey,4.666666666666667
erase,5.404255319148936
drape,4.935483870967742
trade,5.5777777777777775
storm,5.964285714285714
flame,3.357142857142857
mulch,5.038461538461538
milky,4.235294117647059
woody,4.166666666666667
dandy,4.871794871794871
camel,5.333333333333333
shine,5.4411764705882355
wrote,4.90625
grope,5.645161290322581
grove,5.945945945945946
drive,4.869565217391305
fibre,4.913043478260869
theta,4.0588235294117645
equal,4.930232558139535
leaky,5.8125
mealy,5.484848484848484
gayer,5.28
shear,5.052631578947368
duvet,4.764705882352941
dumpy,5.735294117647059
dully,4.954545454545454
angry,4.1923076923076925
ferry,4.25
forty,4.68
cause,5.651162790697675
setup,3.6363636363636362
check,4.4
glide,5.611111111111111
chaff,3.4166666666666665
hardy,5.5476190476190474
goose,5.257142857142857
await,5.222222222222222
khaki,4.444444444444445
shrug,5.4375
maker,6.023809523809524
brake,4.428571428571429
break,5.111111111111111
spiel,5.529411764705882
turbo,4.75
rocky,4.25
rayon,5.310344827586207
hairy,5.551724137931035
spoke,6.090909090909091
obese,4.0
filet,5.366666666666666
wield,5.457142857142857
aisle,4.933333333333334
bible,3.227272727272727
sugar,5.88
spray,6.0
bitty,5.107142857142857
rerun,4.2
revue,5.392857142857143
recur,4.944444444444445
flour,5.588235294117647
flora,4.45
would,3.8974358974358974
froze,4.521739130434782
caste,5.818181818181818
tulle,5.588235294117647
theme,4.684210526315789
habit,4.230769230769231
spine,5.535714285714286
river,4.530612244897959
giver,4.966666666666667
stony,4.954545454545454
money,5.2
graft,5.055555555555555
chalk,4.517241379310345
itchy,3.9
hitch,5.083333333333333
witch,5.709677419354839
ditch,5.3076923076923075
wheel,4.551724137931035
grand,4.631578947368421
macro,3.5
atoll,4.37037037037037
cheap,4.5
cairn,5.128205128205129
fifth,5.551724137931035
guilt,5.555555555555555
satin,6.09375
stein,4.88
rivet,4.6
again,4.178571428571429
plaid,5.0
blown,5.357142857142857
aptly,5.391304347826087
lusty,5.642857142857143
untie,5.782608695652174
prune,5.375
fence,4.882352941176471
joint,5.166666666666667
usual,4.15
speed,4.8125
geese,3.925925925925926
shark,5.7894736842105265
spark,5.08
stark,5.294117647058823
parer,5.241379310344827
wafer,5.605263157894737
layer,4.766666666666667
taker,5.628571428571429
glade,5.0
blast,5.571428571428571
deign,4.8125
amber,5.571428571428571
pygmy,4.2105263157894735
chord,4.7894736842105265
razor,5.12
favor,5.225806451612903
aloud,4.961538461538462
could,5.615384615384615
bacon,4.666666666666667
shock,5.0
stack,4.95
basal,5.066666666666666
psalm,4.666666666666667
scald,5.12
aphid,4.3
vapid,4.78125
rapid,5.5
glean,5.354838709677419
punch,5.444444444444445
north,5.673469387755102
salty,4.913043478260869
decoy,4.521739130434782
worry,4.21875
image,4.928571428571429
elite,4.75
quite,5.107142857142857
decor,5.095238095238095
below,4.318181818181818
melon,5.925925925925926
minor,5.0
widen,5.0
niece,5.666666666666667
niche,4.576923076923077
idler,5.407407407407407
rigor,4.851851851851852
visor,4.5
waste,0.05
chump,4.703703703703703
blink,4.588235294117647
girly,4.361111111111111
idyll,4.3478260869565215
steam,5.055555555555555
frond,5.029411764705882
kinky,4.896551724137931
hunch,5.5
triad,5.2
flail,4.416666666666667
fluff,4.40625
crude,5.82051282051282
young,5.0
bough,4.791666666666667
semen,5.162162162162162
nicer,5.225
stuff,4.703703703703703
stuck,4.875
blush,4.730769230769231
louse,5.926829268292683
swath,5.55
drone,5.833333333333333
filmy,4.96
hazel,5.428571428571429
tweak,5.55
tumor,4.826086956521739
topic,5.0
disco,3.896551724137931
panic,5.615384615384615
civic,5.269230769230769
throb,4.576923076923077
thrum,5.16
slung,5.194444444444445
abase,3.6666666666666665
verso,4.521739130434782
poesy,5.379310344827586
harpy,5.515151515151516
scarf,4.7272727272727275
rebar,5.105263157894737
prose,4.55
trope,5.578947368421052
curry,5.611111111111111
cross,4.583333333333333
early,5.708333333333333
miner,5.076923076923077
femur,5.702702702702703
gross,5.121212121212121
flick,4.882352941176471
mecca,4.821428571428571
beech,5.433333333333334
bench,5.46875
nerve,4.935483870967742
sunny,5.333333333333333
spunk,5.0588235294117645
music,5.518518518518518
bossy,5.333333333333333
helix,5.411764705882353
hippy,5.0
hippo,4.142857142857143
woozy,3.5
cigar,5.0
abuse,4.545454545454546
annul,3.923076923076923
short,5.090909090909091
bunch,5.25
belch,5.392857142857143
lipid,5.416666666666667
cloth,5.045454545454546
agape,4.8
debar,4.24
brash,5.514285714285714
tramp,5.15
irony,4.473684210526316
allay,4.0476190476190474
navel,5.233333333333333
eagle,4.633333333333334
poser,5.0
shore,5.911764705882353
swore,5.864864864864865
score,5.681818181818182
snore,5.857142857142857
wooly,3.5454545454545454
rifle,4.619047619047619
field,5.484848484848484
rural,4.809523809523809
excel,4.285714285714286
spool,5.466666666666667
known,4.28
liner,5.416666666666667
bland,4.9523809523809526
armor,4.428571428571429
cyber,4.407407407407407
sworn,4.7407407407407405
valid,3.9545454545454546
kebab,3.588235294117647
abort,5.214285714285714
shift,5.777777777777778
input,4.5
caddy,5.380952380952381
flunk,5.0
morph,4.9
arbor,5.48
union,4.714285714285714
shaky,5.375
pivot,3.8947368421052633
venom,5.9
juicy,5.04
rouse,4.809523809523809
snout,5.565217391304348
shout,5.694444444444445
clock,5.607142857142857
octet,4.055555555555555
retch,5.115384615384615
fetch,5.516129032258065
diver,5.27027027027027
whiff,3.888888888888889
swill,5.764705882352941
basin,4.913043478260869
antic,5.0344827586206895
satyr,4.391304347826087
pasta,4.913043478260869
rhino,4.0
serve,4.107142857142857
baler,5.038461538461538
lease,4.935483870967742
scram,5.0
acrid,3.6470588235294117
evade,4.791666666666667
sappy,3.9615384615384617
taffy,4.454545454545454
gawky,3.84
moose,4.953488372093023
flash,5.291666666666667
gnash,4.647058823529412
swash,4.791666666666667
skiff,4.942857142857143
gland,4.238095238095238
plaza,4.0
pause,4.52
birth,5.942857142857143
drama,4.964285714285714
towel,4.214285714285714
penny,5.37037037037037
peach,5.0
perch,4.416666666666667
smoky,4.2592592592592595
aback,1.261744966442953
quirk,5.038461538461538
roost,5.12
stomp,5.5
sooth,5.0
sloth,5.935483870967742
hater,5.809523809523809
sober,5.59375
lapse,4.25
piggy,4.633333333333334
chick,5.606060606060606
tacit,5.388888888888889
zonal,4.166666666666667
lilac,4.5
splat,4.052631578947368
salad,4.421052631578948
rarer,4.846153846153846
stake,5.942857142857143
algae,4.65
alive,5.2727272727272725
spill,5.2926829268292686
twang,4.846153846153846
renew,5.3
filth,5.714285714285714
guild,5.674418604651163
dicey,5.68
lathe,5.035714285714286
fecal,5.2
might,5.689655172413793
talon,5.032258064516129
taboo,3.75
ahead,4.928571428571429
fetus,4.666666666666667
toxic,4.461538461538462
preen,4.68
fussy,4.466666666666667
madly,5.275862068965517
islet,4.15
swirl,5.592592592592593
mount,5.576923076923077
batch,5.78125
teeth,4.12
depth,3.95
crust,4.916666666666667
ozone,4.043478260869565
knave,4.0
roger,5.675675675675675
adapt,5.142857142857143
spawn,5.157894736842105
raspy,4.842105263157895
pixel,4.777777777777778
clung,5.290322580645161
colon,5.172413793103448
moult,4.653846153846154
rajah,4.774193548387097
biddy,4.0
seven,4.851851851851852
friar,4.8076923076923075
flush,6.043478260869565
flute,5.714285714285714
flung,5.0588235294117645
omega,4.75
quail,4.705882352941177
crash,5.466666666666667
choir,5.3125
utter,4.896551724137931
refer,4.787878787878788
heron,4.944444444444445
swept,5.111111111111111
badge,4.903225806451613
spied,3.9
light,5.65
giant,5.375
mourn,4.805555555555555
butte,4.44
pedal,5.105263157894737
winch,4.391304347826087
finch,5.535714285714286
worse,5.275862068965517
shrew,5.787878787878788
screw,5.6
raise,5.15625
throw,5.764705882352941
thorn,5.708333333333333
barge,4.925925925925926
soapy,4.7
vital,5.103448275862069
axial,4.458333333333333
alien,5.870967741935484
mossy,5.71875
kitty,5.529411764705882
fizzy,4.04
dilly,4.777777777777778
willy,5.102564102564102
axiom,3.875
crick,5.666666666666667
agree,5.0
paste,5.555555555555555
heady,5.086956521739131
beach,5.1891891891891895
wrack,5.333333333333333
arose,5.757575757575758
wreak,4.967741935483871
brute,4.913043478260869
march,5.208333333333333
block,4.375
umbra,4.260869565217392
slice,4.958333333333333
sigma,5.375
edict,5.9714285714285715
built,5.233333333333333
neigh,4.875
endow,4.655172413793103
scrub,4.214285714285714
smelt,5.0
steed,5.821428571428571
marry,5.5
solar,5.204545454545454
craft,5.897435897435898
irate,2.9747899159663866
train,5.545454545454546
fifty,4.916666666666667
ditty,5.714285714285714
rowdy,5.088235294117647
tatty,3.6956521739130435
inept,4.730769230769231
unmet,4.655172413793103
unset,4.703703703703703
jerky,4.458333333333333
geeky,4.769230769230769
saucy,5.266666666666667
funny,4.277777777777778
bulky,4.571428571428571
rugby,4.6
draft,5.647058823529412
smash,4.64
girth,5.964285714285714
admit,4.363636363636363
lemon,3.4
rumor,4.657894736842105
humor,5.44
skimp,4.68
smile,5.413793103448276
smite,5.666666666666667
spook,5.382352941176471
urban,3.5
scone,4.818181818181818
posit,4.888888888888889
bosom,4.0
sweet,5.466666666666667
offer,5.8125
corer,5.35
tonic,5.435897435897436
knack,4.48
older,5.9655172413793105
shuck,4.96875
chuck,4.709677419354839
mange,6.045454545454546
droop,4.333333333333333
brook,5.642857142857143
vomit,5.04
count,4.434782608695652
butch,5.212121212121212
plank,5.333333333333333
bylaw,5.25
aglow,4.857142857142857
sting,5.185185185185185
truly,4.28
chute,5.085106382978723
haute,4.826086956521739
shyly,4.666666666666667
relic,5.666666666666667
lumen,5.052631578947368
plane,5.647058823529412
moldy,4.590909090909091
mango,5.371428571428571
mover,5.3125
grime,4.5
leash,5.409090909090909
lying,5.541666666666667
tunic,5.0
mouse,4.176470588235294
study,4.714285714285714
slunk,6.0
syrup,4.95
strut,4.96969696969697
easel,5.04
pupil,5.066666666666666
mammy,4.125
strip,5.766666666666667
super,5.580645161290323
jetty,5.435897435897436
month,3.857142857142857
width,4.5
sixth,5.36
cleat,5.16
dozen,4.428571428571429
pulpy,3.9375
tribe,6.0
dogma,5.68
crave,5.631578947368421
medic,4.0
scope,5.7272727272727275
droll,4.413793103448276
drool,6.04
stork,5.1
aorta,5.36
prime,5.826086956521739
debit,5.258064516129032
exist,5.333333333333333
stint,5.038461538461538
extol,4.681818181818182
pixie,4.3478260869565215
worst,4.25
minty,4.083333333333333
betel,4.6
bleep,4.043478260869565
abled,3.111111111111111
forum,4.52
gumbo,5.545454545454546
jumbo,5.0344827586206895
whose,4.85
whelp,5.153846153846154
freer,4.333333333333333
tiger,4.0
eager,4.142857142857143
anger,4.805555555555555
penal,5.875
spoon,5.875
tabby,4.931034482758621
tasty,4.375
gavel,5.363636363636363
exult,5.15
slope,3.675675675675676
blend,5.84
ready,4.869565217391305
smirk,5.214285714285714
shrub,4.545454545454546
voice,4.866666666666666
waltz,4.0
sadly,4.6875
badly,4.961538461538462
retro,5.612903225806452
broom,5.516129032258065
brown,4.521739130434782
hasty,4.642857142857143
teddy,4.5
toddy,5.76
ulcer,4.7727272727272725
shave,5.958333333333333
shake,6.111111111111111
gully,5.625
fully,5.28
audio,4.685714285714286
bless,5.0
reply,2.9464285714285716
revel,5.111111111111111
anode,4.461538461538462
repay,5.5
crazy,3.5789473684210527
matey,4.636363636363637
valor,5.478260869565218
larva,4.571428571428571
donut,4.684210526315789
sewer,5.258064516129032
shard,5.375
spurn,5.083333333333333
ruddy,4.176470588235294
charm,5.0
creep,4.291666666666667
crier,5.484848484848484
whiny,5.086956521739131
cacao,4.310344827586207
acute,4.625
hover,5.103448275862069
wooer,4.851851851851852
boxer,4.935483870967742
great,4.888888888888889
gulch,5.75
boost,4.555555555555555
stunt,5.264705882352941
sight,4.0344827586206895
shaft,1.6959745762711864
hatch,5.0
booth,5.25
night,5.842105263157895
tight,5.185185185185185
elude,4.2105263157894735
gleam,3.0
bleak,4.428571428571429
clean,4.62962962962963
panel,4.809523809523809
clued,5.527777777777778
chore,4.529411764705882
braid,4.722222222222222
parka,4.555555555555555
lower,5.035714285714286
noble,4.470588235294118
solve,5.647058823529412
rupee,4.5
piano,4.260869565217392
picky,5.478260869565218
stung,5.291666666666667
today,4.095238095238095
aloft,5.2727272727272725
allot,5.88
their,5.518518518518518
child,5.304347826086956
shiny,4.96
whisk,5.571428571428571
dwell,3.730769230769231
bleed,5.285714285714286
wrist,4.379310344827586
joust,5.2
flaky,3.5294117647058822
prove,5.923076923076923
swing,4.813953488372093
croup,5.45
steak,5.4411764705882355
azure,4.470588235294118
naive,5.72
saint,5.724137931034483
dealt,5.285714285714286
exact,5.333333333333333
ethic,4.791666666666667
pubic,5.076923076923077
